,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
21982,9B01EC2163C7FCE7,docked_bike,2021-02-05 12:45:44,2021-02-05 12:46:44,Carroll St & Washington Ave,3887,,nan,40.668674,-73.961814,,,member
33713,40D1F2B0AC42B07B,docked_bike,2021-02-07 16:50:24,2021-02-07 17:03:26,Carroll St & Washington Ave,3887,Monroe St & Bedford Ave,4368,40.668674,-73.961815,40.685144,-73.953809,member
36277,878C25D7BA94E86F,docked_bike,2021-02-16 20:29:38,2021-02-16 20:38:47,Carroll St & Washington Ave,3887,Lafayette Ave & Fort Greene Pl,4395,40.668674,-73.961814,40.68691865,-73.976682,member
60589,A6C5294D8FD40001,docked_bike,2021-02-20 17:17:48,2021-02-20 17:26:48,Carroll St & Washington Ave,3887,DeKalb Ave & Vanderbilt Ave,4461,40.668674,-73.961814,40.68940747,-73.96885458,member
60600,FCA8F41351E5D4BE,docked_bike,2021-02-21 18:33:03,2021-02-21 18:36:30,Carroll St & Washington Ave,3887,Lincoln Pl & Classon Ave,3960,40.668674,-73.961814,40.6721683,-73.9609,member
60623,2AC6C1372A5683CB,docked_bike,2021-02-05 16:11:44,2021-02-05 16:14:53,Carroll St & Washington Ave,3887,Lincoln Pl & Classon Ave,3960,40.668674,-73.961814,40.6721683,-73.9609,member
60634,9702119BF6D0E22E,docked_bike,2021-02-26 08:22:16,2021-02-26 08:27:57,Carroll St & Washington Ave,3887,Lincoln Pl & Classon Ave,3960,40.668674,-73.961814,40.6721683,-73.9609,member
60639,F0AC1A3DEFB7D026,docked_bike,2021-02-25 19:19:24,2021-02-25 19:26:03,Carroll St & Washington Ave,3887,Rogers Ave & Sterling St,3696,40.668674,-73.961814,40.6630619,-73.9538746,member
61181,F7529494A60678A4,docked_bike,2021-02-06 10:35:29,2021-02-06 10:41:23,Carroll St & Washington Ave,3887,Rogers Ave & Sterling St,3696,40.668674,-73.961814,40.6630619,-73.9538746,member
72357,CEB098FA22A24F41,docked_bike,2021-02-24 15:18:07,2021-02-24 16:14:07,Carroll St & Washington Ave,3887,Broadway & W 25 St,6173,40.668674,-73.961815,40.742869,-73.989186,member
80456,F8A2ECF1640480C2,docked_bike,2021-02-27 12:41:21,2021-02-27 13:03:43,Carroll St & Washington Ave,3887,Wythe Ave & Metropolitan Ave,5348,40.668674,-73.961814,40.716887,-73.963198,member
83502,1F0FF148E970B667,docked_bike,2021-02-24 20:42:07,2021-02-24 21:07:25,Carroll St & Washington Ave,3887,Wythe Ave & Metropolitan Ave,5348,40.668674,-73.961814,40.716887,-73.963198,member
99732,EBC5A51D5CE7D5F7,docked_bike,2021-02-11 13:33:59,2021-02-11 13:49:32,Carroll St & Washington Ave,3887,Sullivan Pl & Bedford Ave,3736,40.668674,-73.961814,40.6642406,-73.9574686,member
103800,13275897A52630A7,docked_bike,2021-02-12 16:51:09,2021-02-12 16:59:28,Carroll St & Washington Ave,3887,Fulton St & Irving Pl,4263,40.668674,-73.961814,40.68186,-73.959432,member
103801,EFE014ECEE2F0A29,docked_bike,2021-02-24 16:20:20,2021-02-24 16:27:40,Carroll St & Washington Ave,3887,Fulton St & Irving Pl,4263,40.668674,-73.961814,40.68186,-73.959432,member
105991,C5026D8228D0E850,docked_bike,2021-02-19 13:22:19,2021-02-19 13:30:35,Carroll St & Washington Ave,3887,Fulton St & Irving Pl,4263,40.668674,-73.961815,40.68186,-73.959432,member
105992,7E39DF3525D0A63D,docked_bike,2021-02-09 13:28:07,2021-02-09 13:33:41,Carroll St & Washington Ave,3887,Fulton St & Irving Pl,4263,40.668674,-73.961815,40.68186,-73.959432,member
105997,31C09F3A7CA8B66B,docked_bike,2021-02-22 07:49:32,2021-02-22 07:56:29,Carroll St & Washington Ave,3887,Fulton St & Irving Pl,4263,40.668674,-73.961814,40.68186,-73.959432,member
105998,C7BA075E9DA47B68,docked_bike,2021-02-19 08:13:00,2021-02-19 08:23:38,Carroll St & Washington Ave,3887,Fulton St & Irving Pl,4263,40.668674,-73.961814,40.68186,-73.959432,member
105999,3C628D3CAE3ABF97,docked_bike,2021-02-27 07:51:59,2021-02-27 07:58:42,Carroll St & Washington Ave,3887,Fulton St & Irving Pl,4263,40.668674,-73.961814,40.68186,-73.959432,member
106017,D421848D8A19A6BF,docked_bike,2021-02-08 16:17:37,2021-02-08 16:25:57,Carroll St & Washington Ave,3887,Fulton St & Irving Pl,4263,40.668674,-73.961814,40.68186,-73.959432,member
106018,E462FBD3F8BBE0B3,docked_bike,2021-02-13 07:51:24,2021-02-13 07:56:30,Carroll St & Washington Ave,3887,Fulton St & Irving Pl,4263,40.668674,-73.961814,40.68186,-73.959432,member
106019,B3B39C3C3D4C5B18,docked_bike,2021-02-10 16:51:20,2021-02-10 16:58:25,Carroll St & Washington Ave,3887,Fulton St & Irving Pl,4263,40.668674,-73.961814,40.68186,-73.959432,member
106020,78CE9BF73040585C,docked_bike,2021-02-22 16:50:23,2021-02-22 16:58:30,Carroll St & Washington Ave,3887,Fulton St & Irving Pl,4263,40.668674,-73.961814,40.68186,-73.959432,member
106177,431A5F3071A94079,docked_bike,2021-02-06 07:47:35,2021-02-06 07:55:21,Carroll St & Washington Ave,3887,Fulton St & Irving Pl,4263,40.668674,-73.961814,40.68186,-73.959432,member
106178,D95CED139126B715,docked_bike,2021-02-20 07:48:22,2021-02-20 07:55:59,Carroll St & Washington Ave,3887,Fulton St & Irving Pl,4263,40.668674,-73.961814,40.68186,-73.959432,member
114830,210A1E1AF4636448,docked_bike,2021-02-13 13:23:10,2021-02-13 13:36:11,Carroll St & Washington Ave,3887,5 Ave & 3 St,3987,40.668674,-73.961814,40.6728155,-73.98352355,member
118154,5CF5044B98F9A396,docked_bike,2021-02-26 19:41:36,2021-02-26 19:46:15,Carroll St & Washington Ave,3887,Classon Ave & St Marks Ave,4074,40.668674,-73.961814,40.6765198,-73.9596082,member
118194,D3A6436D5AE854EF,docked_bike,2021-02-19 15:33:48,2021-02-19 15:37:12,Carroll St & Washington Ave,3887,Classon Ave & St Marks Ave,4074,40.668674,-73.961814,40.6765198,-73.9596082,member
118323,41341DFA51F2811B,docked_bike,2021-02-24 17:59:42,2021-02-24 18:04:14,Carroll St & Washington Ave,3887,Classon Ave & St Marks Ave,4074,40.668674,-73.961814,40.6765198,-73.9596082,member
122312,8B72D66D63A564DF,docked_bike,2021-02-08 14:56:02,2021-02-08 15:07:25,Carroll St & Washington Ave,3887,3 Ave & Schermerhorn St,4437,40.668674,-73.961815,40.686832,-73.979677,member
124004,CED7CABE67E4B70D,docked_bike,2021-02-11 15:12:13,2021-02-11 15:30:59,Carroll St & Washington Ave,3887,6 St & 7 Ave,3834,40.668674,-73.961815,40.668663,-73.979881,casual
126357,ED79365B43329CC6,docked_bike,2021-02-28 12:26:27,2021-02-28 12:43:53,Carroll St & Washington Ave,3887,Bergen St & Vanderbilt Ave,4157,40.668674,-73.961814,40.6794388,-73.9680438,member
126466,294C4A01158F3947,docked_bike,2021-02-28 17:09:05,2021-02-28 17:14:00,Carroll St & Washington Ave,3887,Bergen St & Vanderbilt Ave,4157,40.668674,-73.961814,40.6794388,-73.9680438,casual
136575,1DB0B99158C89121,docked_bike,2021-02-27 16:52:39,2021-02-27 17:24:00,Carroll St & Washington Ave,3887,Clermont Ave & Lafayette Ave,4461,40.668674,-73.961815,40.687645,-73.969689,member
136578,F03DEC407C4A14C7,docked_bike,2021-02-13 16:55:13,2021-02-13 17:03:27,Carroll St & Washington Ave,3887,Clermont Ave & Lafayette Ave,4461,40.668674,-73.961814,40.68764484,-73.96968902,member
136590,D4F0934B7E9441D3,docked_bike,2021-02-21 12:09:47,2021-02-21 12:14:40,Carroll St & Washington Ave,3887,Park Pl & Franklin Ave,4033,40.668674,-73.961814,40.6741806,-73.9564947,member
137702,AAABF44AC8C0EB4B,docked_bike,2021-02-06 15:06:51,2021-02-06 15:26:38,Carroll St & Washington Ave,3887,Washington Park,4546,40.668674,-73.961814,40.6917823,-73.9737299,member
140226,DF3B3B3CDDDDE8F5,docked_bike,2021-02-06 13:38:35,2021-02-06 13:44:43,Carroll St & Washington Ave,3887,St Johns Pl & Washington Ave,4001,40.668674,-73.961814,40.6737236,-73.9631611,member
140363,05DA1AB13CD7BE56,docked_bike,2021-02-24 11:18:14,2021-02-24 11:21:50,Carroll St & Washington Ave,3887,St Johns Pl & Washington Ave,4001,40.668674,-73.961814,40.6737236,-73.9631611,member
153901,BEFF49852FB8FC54,docked_bike,2021-02-19 14:17:38,2021-02-19 14:26:37,Fulton St & Irving Pl,4263,Carroll St & Washington Ave,3887,40.68186,-73.959432,40.668674,-73.961815,member
153902,41EC5708E09F00C0,docked_bike,2021-02-09 14:04:05,2021-02-09 14:13:30,Fulton St & Irving Pl,4263,Carroll St & Washington Ave,3887,40.68186,-73.959432,40.668674,-73.961815,member
154031,66E6E59935C7CE45,docked_bike,2021-02-24 21:12:57,2021-02-24 21:47:06,Madison St & Forest Ave,5025,Carroll St & Washington Ave,3887,40.70555,-73.90245,40.6686744,-73.9618148,casual
154070,26849A2F735F781B,docked_bike,2021-02-05 18:41:37,2021-02-05 18:56:05,Fulton St & Irving Pl,4263,Carroll St & Washington Ave,3887,40.68186,-73.959432,40.6686744,-73.9618148,member
154310,19BDCA86C3686C69,docked_bike,2021-02-08 09:49:46,2021-02-08 10:11:26,Bushwick Ave & Harman St,4640,Carroll St & Washington Ave,3887,40.69356,-73.92524,40.6686744,-73.9618148,member
154484,C6614D6ACBB9FE4E,docked_bike,2021-02-21 13:04:59,2021-02-21 13:19:17,Verona Pl & Fulton St,4124,Carroll St & Washington Ave,3887,40.680356,-73.947679,40.6686744,-73.9618148,member
154509,803AE6286C2C440B,docked_bike,2021-02-23 06:29:47,2021-02-23 06:37:55,Cambridge Pl & Gates Ave,4377,Carroll St & Washington Ave,3887,40.68488,-73.96304,40.6686744,-73.9618148,member
154583,FBF03347377185D9,docked_bike,2021-02-11 14:06:09,2021-02-11 14:12:30,Plaza St West & Flatbush Ave,4010,Carroll St & Washington Ave,3887,40.67502,-73.971114,40.6686744,-73.9618148,member
154603,743D8673EE9885CE,docked_bike,2021-02-14 13:13:50,2021-02-14 13:40:37,Irving Ave & Jefferson St,5051,Carroll St & Washington Ave,3887,40.70538,-73.92535,40.6686744,-73.9618148,member
154607,466190DEA381673D,docked_bike,2021-02-25 14:23:23,2021-02-25 15:02:51,Irving Ave & Jefferson St,5051,Carroll St & Washington Ave,3887,40.70538,-73.92535,40.6686744,-73.9618148,member
154610,711D3EA919A162EB,docked_bike,2021-02-06 14:08:07,2021-02-06 14:47:10,Irving Ave & Jefferson St,5051,Carroll St & Washington Ave,3887,40.70538,-73.92535,40.668674,-73.961815,member
154612,DB4613AC047422B8,docked_bike,2021-02-24 12:27:16,2021-02-24 12:38:53,Clermont Ave & Lafayette Ave,4461,Carroll St & Washington Ave,3887,40.687644,-73.969689,40.6686744,-73.9618148,member
154617,D505FB09E5D27393,docked_bike,2021-02-25 14:21:42,2021-02-25 15:02:39,Irving Ave & Jefferson St,5051,Carroll St & Washington Ave,3887,40.70538,-73.92535,40.6686744,-73.9618148,casual
154810,6FE94058888F9647,docked_bike,2021-02-25 18:53:58,2021-02-25 19:00:40,Park Pl & Vanderbilt Ave,4083,Carroll St & Washington Ave,3887,40.6767,-73.969024,40.6686744,-73.9618148,member
